utterance_id,user_id,utterance_length,substitutions,deletions,insertions,wer,insertion_rate,deletion_rate,substitution_rate
n000344-fn000881-280.2771-281.9781,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-282.3556-283.7201,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-283.7201-286.4167,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-286.4167-287.5583,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-287.5583-289.4226,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-294.5700-295.9975,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-296.5122-298.8457,n000344,3,2,0,0,0.666667,0.0,0.0,0.666667
n000344-fn000881-299.3003-300.5615,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-30.2955-31.7401,n000344,4,2,1,0,0.75,0.0,0.25,0.5
n000344-fn000881-301.2854-302.2806,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-303.4216-306.1582,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-306.1582-308.4607,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-311.0087-312.7099,n000344,4,2,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-312.7099-314.2462,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-314.9840-317.4261,n000344,5,2,0,2,0.8,0.4,0.0,0.4
n000344-fn000881-317.9580-320.2548,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-32.4350-34.9143,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-320.2548-322.9572,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-322.9572-325.6028,n000344,4,3,0,2,1.25,0.5,0.0,0.75
n000344-fn000881-326.1004-327.3272,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-327.8505-329.5749,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-330.1840-332.8036,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-332.8036-334.8457,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-339.2071-342.0982,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-342.0982-343.9529,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-343.9529-345.5846,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-345.5846-347.5663,n000344,4,3,0,0,0.75,0.0,0.0,0.75
n000344-fn000881-348.4928-350.6459,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-35.4977-36.5186,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-350.6459-353.3861,n000344,5,2,0,0,0.4,0.0,0.0,0.4
n000344-fn000881-353.3861-354.5872,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-355.7315-356.8992,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-356.8992-359.1916,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-359.1916-360.2011,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-361.4999-362.5208,n000344,3,0,1,0,0.333333,0.0,0.333333,0.0
n000344-fn000881-363.6618-365.7207,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-366.3641-367.6330,n000344,1,1,0,2,3.0,2.0,0.0,1.0
n000344-fn000881-367.6330-369.7733,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-37.0452-39.1299,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-370.2709-371.4977,n000344,1,1,0,1,2.0,1.0,0.0,1.0
n000344-fn000881-372.4743-372.9508,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-373.8430-374.2634,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-375.5674-377.4623,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-377.4623-380.3492,n000344,5,0,1,0,0.2,0.0,0.2,0.0
n000344-fn000881-381.6961-383.0258,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-383.7808-385.9527,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-385.9527-387.4044,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-39.1299-41.0172,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-393.2586-394.8516,n000344,3,1,2,0,1.0,0.0,0.666667,0.333333
n000344-fn000881-394.8516-396.3727,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-397.0967-399.2541,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-399.2541-401.1446,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-401.1446-402.6644,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-404.3320-406.3426,n000344,2,2,0,1,1.5,0.5,0.0,1.0
n000344-fn000881-406.3426-407.5234,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-407.5234-410.0318,n000344,4,2,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-41.4462-44.1433,n000344,6,2,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-410.6237-412.5386,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-412.5386-414.7759,n000344,5,2,0,0,0.4,0.0,0.0,0.4
n000344-fn000881-415.5771-417.7792,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-417.7792-418.9915,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-420.2183-422.7393,n000344,4,1,0,1,0.5,0.25,0.0,0.25
n000344-fn000881-422.7393-424.6666,n000344,5,1,0,0,0.2,0.0,0.0,0.2
n000344-fn000881-425.2918-427.3111,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-427.9374-428.7438,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-429.4216-430.5831,n000344,2,2,0,1,1.5,0.5,0.0,1.0
n000344-fn000881-430.5831-432.8038,n000344,2,0,0,1,0.5,0.5,0.0,0.0
n000344-fn000881-432.8038-434.4436,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-435.2843-437.6950,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-437.6950-440.2462,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-44.1433-45.1132,n000344,2,0,1,0,0.5,0.0,0.5,0.0
n000344-fn000881-440.2462-442.7427,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-443.3175-444.3727,n000344,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000344-fn000881-444.3727-447.2500,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-447.2500-448.5883,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-449.2851-450.8980,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-45.1132-47.2489,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-455.5835-456.9937,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-456.9937-458.6924,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-460.4701-461.9371,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-462.9594-465.2843,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-466.3138-467.8837,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-467.8837-470.5722,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-47.2489-49.9460,n000344,7,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-472.2022-473.3261,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-473.3261-475.1481,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-475.8774-478.7499,n000344,5,2,0,0,0.4,0.0,0.0,0.4
n000344-fn000881-479.0931-481.7572,n000344,5,1,0,0,0.2,0.0,0.0,0.2
n000344-fn000881-485.9781-488.8094,n000344,8,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-488.8094-490.4854,n000344,2,2,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-491.2403-493.6028,n000344,5,2,0,0,0.4,0.0,0.0,0.4
n000344-fn000881-493.6028-495.7561,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-501.0098-502.1613,n000344,3,2,0,1,1.0,0.333333,0.0,0.666667
n000344-fn000881-502.1613-504.5615,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-505.4141-507.9964,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-508.5626-510.1754,n000344,5,1,0,0,0.2,0.0,0.0,0.2
n000344-fn000881-510.8822-513.0184,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-513.9363-516.0695,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-517.6286-519.7132,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-520.2451-522.1325,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-527.2832-529.4588,n000344,6,2,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-529.4588-530.6066,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-53.7379-54.8736,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-530.6066-532.4425,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-532.4425-534.6129,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-535.2339-536.4350,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-536.9068-538.0993,n000344,2,2,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-538.5626-540.9658,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-541.4416-543.9106,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-544.6483-546.7245,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-547.3455-549.6446,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-55.4741-56.1776,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-551.7121-554.0833,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-554.0833-555.6532,n000344,3,3,0,2,1.666667,0.666667,0.0,1.0
n000344-fn000881-556.9143-557.7465,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-558.8136-560.8982,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-560.8982-562.9829,n000344,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000344-fn000881-562.9829-565.0100,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-565.5333-566.0909,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-566.7181-567.6704,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-568.4253-569.6521,n000344,4,2,1,0,0.75,0.0,0.25,0.5
n000344-fn000881-57.4730-58.5527,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-570.2269-572.3235,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-574.3481-575.5320,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-576.4757-578.7515,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-578.7515-581.4119,n000344,6,1,0,0,0.166667,0.0,0.0,0.166667
n000344-fn000881-58.5527-61.4484,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-586.9906-588.4695,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-588.4695-591.2134,n000344,3,2,0,1,1.0,0.333333,0.0,0.666667
n000344-fn000881-591.2134-592.6870,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-592.6870-594.6411,n000344,5,2,0,0,0.4,0.0,0.0,0.4
n000344-fn000881-594.6411-596.7238,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-597.5579-600.0286,n000344,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000344-fn000881-600.4781-602.4083,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-602.9745-605.5139,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-605.5139-607.6191,n000344,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000344-fn000881-607.6191-608.6485,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-609.9182-612.0362,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-612.0362-615.0003,n000344,4,2,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-615.4721-616.3986,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-617.7284-619.4732,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-62.2291-63.3190,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-621.3949-622.7761,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-623.3252-625.8564,n000344,2,2,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-626.3140-629.1107,n000344,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000344-fn000881-629.1107-630.4523,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-63.3190-65.3060,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-631.5933-634.0726,n000344,4,0,1,0,0.25,0.0,0.25,0.0
n000344-fn000881-634.5432-636.1177,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-636.5810-638.9316,n000344,4,2,1,0,0.75,0.0,0.25,0.5
n000344-fn000881-638.9316-640.3901,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-641.7884-644.6056,n000344,3,1,2,0,1.0,0.0,0.666667,0.333333
n000344-fn000881-646.3597-646.8858,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-649.4818-651.4378,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-65.3060-68.2205,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-651.4378-653.7370,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-653.7370-654.8813,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-656.0394-656.9234,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-656.9234-659.5539,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-663.3091-664.7332,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-664.7332-666.8641,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-667.3531-669.6523,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-669.6523-670.6388,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-671.1364-672.4180,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-673.2330-674.4684,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-674.4684-676.3815,n000344,4,1,0,1,0.5,0.25,0.0,0.25
n000344-fn000881-676.8447-678.2035,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-678.2035-680.9660,n000344,5,1,0,1,0.4,0.2,0.0,0.2
n000344-fn000881-68.2205-70.4854,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-682.0297-684.0943,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-684.0943-685.8850,n000344,3,3,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-686.3225-689.0077,n000344,3,2,0,0,0.666667,0.0,0.0,0.666667
n000344-fn000881-689.7198-691.9193,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-695.8399-698.4354,n000344,4,2,2,0,1.0,0.0,0.5,0.5
n000344-fn000881-698.4354-700.3214,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-701.4024-702.7526,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-707.6083-710.0566,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-71.2575-74.2548,n000344,7,1,0,0,0.142857,0.0,0.0,0.142857
n000344-fn000881-711.6981-714.5149,n000344,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000344-fn000881-714.5149-715.6019,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-716.3054-718.0469,n000344,1,1,0,1,2.0,1.0,0.0,1.0
n000344-fn000881-718.9648-721.3703,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-722.8287-724.0984,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-724.7332-726.3028,n000344,2,1,0,1,1.0,0.5,0.0,0.5
n000344-fn000881-726.3028-728.9574,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-729.7466-731.3512,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-731.3512-735.5322,n000344,4,1,3,0,1.0,0.0,0.75,0.25
n000344-fn000881-736.1070-739.0529,n000344,4,4,0,1,1.25,0.25,0.0,1.0
n000344-fn000881-739.5075-742.3128,n000344,5,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-74.8725-75.8762,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-743.2651-746.0137,n000344,4,1,0,0,0.25,0.0,0.0,0.25
n000344-fn000881-746.0137-747.7666,n000344,3,1,0,0,0.333333,0.0,0.0,0.333333
n000344-fn000881-747.7666-750.2418,n000344,5,2,0,0,0.4,0.0,0.0,0.4
n000344-fn000881-752.0223-753.0174,n000344,1,1,0,0,1.0,0.0,0.0,1.0
n000344-fn000881-753.9182-755.2480,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-755.2480-757.0357,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-757.0357-759.3177,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-759.9697-762.0858,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-76.3309-78.4413,n000344,3,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-762.0858-763.6986,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-764.3140-766.9533,n000344,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000344-fn000881-766.9533-767.8485,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-769.2759-771.5236,n000344,4,2,0,1,0.75,0.25,0.0,0.5
n000344-fn000881-771.5236-774.0119,n000344,4,1,0,1,0.5,0.25,0.0,0.25
n000344-fn000881-774.0119-774.9714,n000344,1,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-774.9714-777.7638,n000344,4,2,1,0,0.75,0.0,0.25,0.5
n000344-fn000881-778.3043-781.1228,n000344,2,1,1,0,1.0,0.0,0.5,0.5
n000344-fn000881-79.1310-81.8848,n000344,6,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-81.8848-84.6935,n000344,4,3,1,0,1.0,0.0,0.25,0.75
n000344-fn000881-85.3283-87.5868,n000344,5,2,1,0,0.6,0.0,0.2,0.4
n000344-fn000881-87.5868-89.6726,n000344,5,1,0,1,0.4,0.2,0.0,0.2
n000344-fn000881-89.6726-90.8393,n000344,2,1,0,0,0.5,0.0,0.0,0.5
n000344-fn000881-91.3712-93.2157,n000344,2,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-97.0280-98.3183,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000344-fn000881-98.3183-100.2966,n000344,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-101.7748-103.4029,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-104.1171-106.0774,n000345,2,2,0,1,1.5,0.5,0.0,1.0
n000345-fn000883-106.8073-107.9892,n000345,1,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-107.9892-110.7811,n000345,5,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-111.1538-114.1019,n000345,6,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-114.9656-117.4939,n000345,3,1,0,0,0.333333,0.0,0.0,0.333333
n000345-fn000883-117.4939-119.4143,n000345,3,1,0,0,0.333333,0.0,0.0,0.333333
n000345-fn000883-119.8180-121.7434,n000345,3,3,0,0,1.0,0.0,0.0,1.0
n000345-fn000883-121.7434-123.3428,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-123.3428-125.5079,n000345,4,1,0,0,0.25,0.0,0.0,0.25
n000345-fn000883-126.0203-128.5358,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-129.1569-131.9904,n000345,7,2,0,0,0.285714,0.0,0.0,0.285714
n000345-fn000883-13.7088-14.2677,n000345,1,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-131.9904-134.6256,n000345,5,3,0,1,0.8,0.2,0.0,0.6
n000345-fn000883-139.3623-141.9086,n000345,4,1,0,0,0.25,0.0,0.0,0.25
n000345-fn000883-141.9086-144.4422,n000345,4,3,0,1,1.0,0.25,0.0,0.75
n000345-fn000883-144.8684-146.3361,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-146.3361-148.0336,n000345,4,1,1,0,0.5,0.0,0.25,0.25
n000345-fn000883-148.0336-149.5087,n000345,5,2,0,1,0.6,0.2,0.0,0.4
n000345-fn000883-15.4012-18.0544,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-150.1299-152.9862,n000345,5,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-152.9862-154.9197,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-155.8844-157.4098,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-157.4098-160.2361,n000345,5,3,0,0,0.6,0.0,0.0,0.6
n000345-fn000883-160.7019-163.3636,n000345,5,1,0,0,0.2,0.0,0.0,0.2
n000345-fn000883-164.2039-165.4718,n000345,2,1,0,0,0.5,0.0,0.0,0.5
n000345-fn000883-165.4718-167.9716,n000345,4,1,0,0,0.25,0.0,0.0,0.25
n000345-fn000883-167.9716-169.1106,n000345,2,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-169.4521-171.0346,n000345,4,1,0,0,0.25,0.0,0.0,0.25
n000345-fn000883-171.0346-173.3638,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-177.6713-180.3420,n000345,6,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-18.0544-20.8959,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-180.3420-182.4774,n000345,5,1,1,0,0.4,0.0,0.2,0.2
n000345-fn000883-182.4774-184.3816,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-185.1424-187.6736,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-187.6736-190.2588,n000345,5,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-190.2588-191.3101,n000345,2,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-192.1157-193.9640,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-193.9640-196.1236,n000345,5,2,0,0,0.4,0.0,0.0,0.4
n000345-fn000883-196.7447-198.6266,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-198.6266-200.3501,n000345,2,1,0,0,0.5,0.0,0.0,0.5
n000345-fn000883-20.8959-22.6278,n000345,3,2,0,0,0.666667,0.0,0.0,0.666667
n000345-fn000883-200.9711-202.3842,n000345,2,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-202.3842-204.6357,n000345,5,1,0,0,0.2,0.0,0.0,0.2
n000345-fn000883-204.6357-206.5476,n000345,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000345-fn000883-206.5476-208.7369,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-208.7369-210.5111,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-210.5111-211.9862,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-215.7689-217.5391,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-217.5391-219.2626,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-219.2626-220.7688,n000345,3,2,0,0,0.666667,0.0,0.0,0.666667
n000345-fn000883-221.3106-222.6771,n000345,1,1,0,1,2.0,1.0,0.0,1.0
n000345-fn000883-223.0963-224.9751,n000345,3,2,0,0,0.666667,0.0,0.0,0.666667
n000345-fn000883-225.3168-227.3819,n000345,2,2,0,2,2.0,1.0,0.0,1.0
n000345-fn000883-227.8477-228.7017,n000345,2,1,0,0,0.5,0.0,0.0,0.5
n000345-fn000883-228.7017-230.9470,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-23.7302-26.5323,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-231.3818-233.0121,n000345,3,1,1,1,1.0,0.333333,0.333333,0.333333
n000345-fn000883-233.0121-234.5959,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-234.5959-236.4438,n000345,5,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-236.4438-238.3070,n000345,5,3,0,0,0.6,0.0,0.0,0.6
n000345-fn000883-238.8983-240.1238,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-240.1238-242.7274,n000345,5,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-242.7274-244.6296,n000345,4,1,1,0,0.5,0.0,0.25,0.25
n000345-fn000883-244.6296-246.1979,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-249.7633-252.3623,n000345,4,2,0,2,1.0,0.5,0.0,0.5
n000345-fn000883-252.3623-255.1874,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-255.1874-257.7043,n000345,7,1,0,0,0.142857,0.0,0.0,0.142857
n000345-fn000883-257.7043-260.0941,n000345,6,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-26.5323-29.4989,n000345,5,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-260.6101-262.9939,n000345,6,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-262.9939-264.1579,n000345,3,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-264.6393-265.8039,n000345,4,3,0,0,0.75,0.0,0.0,0.75
n000345-fn000883-266.3001-268.0713,n000345,4,1,0,0,0.25,0.0,0.0,0.25
n000345-fn000883-268.0713-270.6184,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-270.6184-272.0625,n000345,4,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-272.0625-274.9351,n000345,6,0,0,0,0.0,0.0,0.0,0.0
n000345-fn000883-274.9351-277.9218,n000345,7,1,0,0,0.142857,0.0,0.0,0.142857
n000345-fn000883-282.5799-284.4410,n000345,2,0,0,0,0.0,0.0,0.0,0.0
